Algorithm,Architecture,Accumulations,Micro-Batch Size,Images/Second
pytorch_ssgd_vanilla,resnet152,1,32,563.7921082015903
pytorch_ssgd_vanilla,resnet152,1,32,561.7473659157974
pytorch_ssgd_vanilla,resnet152,1,32,560.5594995093895
pytorch_ssgd_vanilla,resnet152,1,32,559.5036459231616
pytorch_ssgd_vanilla,resnet152,1,32,558.740522671032
pytorch_ssgd_vanilla,resnet152,1,32,558.6750046399726
pytorch_ssgd_vanilla,resnet152,1,32,559.0101327797653
pytorch_ssgd_vanilla,resnet152,1,32,557.8489606694104
pytorch_ssgd_vanilla,resnet152,1,32,557.6151073410388
pytorch_ssgd_vanilla,resnet152,1,32,559.0226116573626
pytorch_ssgd_vanilla,resnet152,2,32,688.0284770646188
pytorch_ssgd_vanilla,resnet152,2,32,689.9596706863176
pytorch_ssgd_vanilla,resnet152,2,32,690.0413088602199
pytorch_ssgd_vanilla,resnet152,2,32,689.1682998880541
pytorch_ssgd_vanilla,resnet152,2,32,687.7118730706632
pytorch_ssgd_vanilla,resnet152,2,32,688.3994043088886
pytorch_ssgd_vanilla,resnet152,2,32,682.165643542272
pytorch_ssgd_vanilla,resnet152,2,32,685.6154079620063
pytorch_ssgd_vanilla,resnet152,2,32,687.4369560301418
pytorch_ssgd_vanilla,resnet152,2,32,688.9020718695816
pytorch_ssgd_vanilla,resnet152,4,32,778.9489313704483
pytorch_ssgd_vanilla,resnet152,4,32,777.7736498827132
pytorch_ssgd_vanilla,resnet152,4,32,776.5233696220021
pytorch_ssgd_vanilla,resnet152,4,32,775.5315649199467
pytorch_ssgd_vanilla,resnet152,4,32,775.5821349889457
pytorch_ssgd_vanilla,resnet152,4,32,774.5155167204549
pytorch_ssgd_vanilla,resnet152,4,32,774.5417567429478
pytorch_ssgd_vanilla,resnet152,4,32,775.0551871376335
pytorch_ssgd_vanilla,resnet152,4,32,773.7226659672915
pytorch_ssgd_vanilla,resnet152,4,32,773.9576490369832
pytorch_ssgd_vanilla,resnet152,8,32,825.7385862762653
pytorch_ssgd_vanilla,resnet152,8,32,826.2067166113636
pytorch_ssgd_vanilla,resnet152,8,32,824.8128866658479
pytorch_ssgd_vanilla,resnet152,8,32,827.032541321303
pytorch_ssgd_vanilla,resnet152,8,32,821.9738076391326
pytorch_ssgd_vanilla,resnet152,8,32,822.6273881162881
pytorch_ssgd_vanilla,resnet152,8,32,824.7826921449537
pytorch_ssgd_vanilla,resnet152,8,32,826.4310477780042
pytorch_ssgd_vanilla,resnet152,8,32,824.5477765458666
pytorch_ssgd_vanilla,resnet152,8,32,823.3090774335286
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,301.3855215141068
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.5581211068905
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,299.9743172160709
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.3823850725025
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.1984358941782
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.3254606748595
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.07498894134505
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.3702930051664
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.4017491087215
pytorch_ssgd_vanilla,resnext101_32x8d,1,32,300.14183729648863
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.9522162275852
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.4405365042655
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.0278509182131
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.0799967770848
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.0210660787867
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,361.860987177416
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.3026858675088
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,361.87040917672135
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,361.88326176028784
pytorch_ssgd_vanilla,resnext101_32x8d,2,32,362.089193892559
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,393.1449653266245
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,393.1128609404514
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,398.084008443648
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,393.49541984596414
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,393.7367439516224
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,393.6985684998824
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,394.9264316701506
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,394.5305761118945
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,395.32385107121286
pytorch_ssgd_vanilla,resnext101_32x8d,4,32,395.0512942429953
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,414.8867188484004
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,416.6007749006329
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.0036880496285
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.2484823307126
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.7005010098484
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.47911208849007
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.6095971876267
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.5550665345488
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.8265207515737
pytorch_ssgd_vanilla,resnext101_32x8d,8,32,417.4879897219796
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,351.08456899407764
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.5123569494904
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.2113529755084
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.0585963464491
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.1585076193671
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.1645174041026
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.0718851996577
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.0231053452632
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.0190723311848
pytorch_ssgd_vanilla,wide_resnet101_2,1,32,350.07144658502847
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,462.5701759016533
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,460.1113794205918
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,459.7829129935488
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,459.2226247148306
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,460.9328316858563
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,463.5683945706991
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,461.09924745246303
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,464.00208100577765
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,462.497462194777
pytorch_ssgd_vanilla,wide_resnet101_2,2,32,459.6691730777616
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,548.9880096257192
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,545.7728502901941
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,548.7244790499088
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,547.2643728727911
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,543.5386071669765
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,549.1326547865378
